record_name,start_idx,end_idx,r_peak_count
101,338400,342000,10
101,342000,345600,10
101,345600,349200,10
101,349200,352800,11
101,352800,356400,10
101,356400,360000,10
101,360000,363600,10
101,363600,367200,10
101,367200,370800,10
101,370800,374400,10
101,374400,378000,10
101,378000,381600,10
101,381600,385200,10
101,385200,388800,10
101,388800,392400,10
101,392400,396000,10
101,396000,399600,10
101,399600,403200,10
101,403200,406800,10
101,406800,410400,10
101,410400,414000,10
101,414000,417600,10
101,417600,421200,10
101,421200,424800,10
101,424800,428400,10
101,428400,432000,10
101,432000,435600,11
101,435600,439200,10
101,439200,442800,10
101,442800,446400,11
101,446400,450000,10
101,450000,453600,10
101,453600,457200,11
101,457200,460800,10
101,460800,464400,10
101,464400,468000,11
101,468000,471600,10
101,471600,475200,10
101,475200,478800,10
101,478800,482400,10
101,482400,486000,10
101,486000,489600,10
101,489600,493200,11
101,493200,496800,10
101,496800,500400,11
101,500400,504000,10
101,504000,507600,11
101,507600,511200,10
101,511200,514800,10
101,514800,518400,10
101,518400,522000,10
101,522000,525600,10
101,525600,529200,10
101,529200,532800,9
101,532800,536400,10
101,536400,540000,10
101,540000,543600,10
101,543600,547200,10
101,547200,550800,9
101,550800,554400,10
101,554400,558000,10
101,558000,561600,10
101,561600,565200,10
101,565200,568800,10
101,568800,572400,10
101,572400,576000,10
101,576000,579600,10
101,579600,583200,9
101,583200,586800,9
101,586800,590400,9
101,590400,594000,10
101,594000,597600,10
101,597600,601200,10
101,601200,604800,10
101,604800,608400,11
101,608400,612000,10
101,612000,615600,10
101,615600,619200,10
101,619200,622800,10
101,622800,626400,10
101,626400,630000,10
101,630000,633600,10
101,633600,637200,9
101,637200,640800,10
101,640800,644400,10
101,644400,648000,10
231,0,3600,10
231,3600,7200,11
231,7200,10800,10
231,10800,14400,11
231,14400,18000,10
231,18000,21600,11
231,21600,25200,11
231,25200,28800,10
231,28800,32400,11
231,32400,36000,8
231,36000,39600,6
231,39600,43200,6
231,43200,46800,6
231,46800,50400,6
231,50400,54000,7
231,54000,57600,11
231,57600,61200,10
231,61200,64800,10
231,64800,68400,10
231,68400,72000,10
231,72000,75600,10
231,75600,79200,10
231,79200,82800,11
231,82800,86400,11
231,86400,90000,10
231,90000,93600,11
231,93600,97200,10
231,97200,100800,10
231,100800,104400,11
231,104400,108000,10
231,108000,111600,11
231,111600,115200,10
231,115200,118800,11
231,118800,122400,7
231,122400,126000,6
231,126000,129600,6
231,129600,133200,6
231,133200,136800,6
231,136800,140400,6
231,140400,144000,6
231,144000,147600,6
231,147600,151200,6
231,151200,154800,6
231,154800,158400,6
231,158400,162000,6
231,162000,165600,6
231,165600,169200,6
231,169200,172800,6
231,172800,176400,6
231,176400,180000,6
231,180000,183600,6
231,183600,187200,6
231,187200,190800,6
231,190800,194400,6
231,194400,198000,6
231,198000,201600,6
231,201600,205200,10
231,205200,208800,11
231,208800,212400,10
231,212400,216000,10
231,216000,219600,10
231,219600,223200,11
231,223200,226800,10
231,226800,230400,10
231,230400,234000,10
231,234000,237600,10
231,237600,241200,10
231,241200,244800,10
231,244800,248400,10
231,248400,252000,11
231,252000,255600,11
231,255600,259200,10
231,259200,262800,10
231,262800,266400,11
231,266400,270000,10
231,270000,273600,11
231,273600,277200,11
231,277200,280800,10
231,280800,284400,10
231,284400,288000,10
231,288000,291600,6
231,291600,295200,6
231,295200,298800,6
231,298800,302400,6
231,302400,306000,6
231,306000,309600,6
231,309600,313200,6
231,313200,316800,6
231,316800,320400,6
231,320400,324000,6
231,324000,327600,6
231,327600,331200,6
231,331200,334800,6
231,334800,338400,6
231,338400,342000,6
231,342000,345600,6
231,345600,349200,6
231,349200,352800,6
231,352800,356400,6
231,356400,360000,6
231,360000,363600,6
231,363600,367200,6
231,367200,370800,6
231,370800,374400,6
231,374400,378000,8
231,378000,381600,9
231,381600,385200,11
231,385200,388800,10
231,388800,392400,11
231,392400,396000,10
231,396000,399600,11
231,399600,403200,10
231,403200,406800,11
231,406800,410400,11
231,410400,414000,10
231,414000,417600,10
231,417600,421200,11
231,421200,424800,10
231,424800,428400,10
231,428400,432000,10
231,432000,435600,8
231,435600,439200,6
231,439200,442800,6
231,442800,446400,6
231,446400,450000,8
231,450000,453600,10
231,453600,457200,10
231,457200,460800,8
231,460800,464400,6
231,464400,468000,6
231,468000,471600,6
231,471600,475200,6
231,475200,478800,6
231,478800,482400,6
231,482400,486000,6
231,486000,489600,6
231,489600,493200,6
231,493200,496800,6
231,496800,500400,6
231,500400,504000,6
231,504000,507600,6
231,507600,511200,10
231,511200,514800,11
231,514800,518400,10
231,518400,522000,10
231,522000,525600,10
231,525600,529200,10
231,529200,532800,10
231,532800,536400,10
231,536400,540000,10
231,540000,543600,10
231,543600,547200,10
231,547200,550800,10
231,550800,554400,10
231,554400,558000,11
231,558000,561600,10
231,561600,565200,10
231,565200,568800,11
231,568800,572400,10
231,572400,576000,11
231,576000,579600,9
231,579600,583200,10
231,583200,586800,10
231,586800,590400,10
231,590400,594000,10
231,594000,597600,10
231,597600,601200,10
231,601200,604800,10
231,604800,608400,11
231,608400,612000,10
231,612000,615600,10
231,615600,619200,11
231,619200,622800,10
231,622800,626400,10
231,626400,630000,10
231,630000,633600,10
231,633600,637200,10
231,637200,640800,10
231,640800,644400,10
231,644400,648000,10
123,0,3600,8
123,3600,7200,8
123,7200,10800,8
123,10800,14400,7
123,14400,18000,9
123,18000,21600,9
123,21600,25200,8
123,25200,28800,9
123,28800,32400,9
123,32400,36000,8
123,36000,39600,9
123,39600,43200,8
123,43200,46800,8
123,46800,50400,9
123,50400,54000,8
123,54000,57600,8
123,57600,61200,8
123,61200,64800,8
123,64800,68400,9
123,68400,72000,7
123,72000,75600,8
123,75600,79200,8
123,79200,82800,8
123,82800,86400,8
123,86400,90000,8
123,90000,93600,8
123,93600,97200,8
123,97200,100800,9
123,100800,104400,8
123,104400,108000,8
123,108000,111600,8
123,111600,115200,8
123,115200,118800,8
123,118800,122400,8
123,122400,126000,9
123,126000,129600,8
123,129600,133200,8
123,133200,136800,9
123,136800,140400,9
123,140400,144000,8
123,144000,147600,8
123,147600,151200,9
123,151200,154800,9
123,154800,158400,9
123,158400,162000,8
123,162000,165600,9
123,165600,169200,8
123,169200,172800,9
123,172800,176400,9
123,176400,180000,9
123,180000,183600,7
123,183600,187200,8
123,187200,190800,8
123,190800,194400,9
123,194400,198000,9
123,198000,201600,10
123,201600,205200,8
123,205200,208800,9
123,208800,212400,7
123,212400,216000,9
123,216000,219600,8
123,219600,223200,8
123,223200,226800,8
123,226800,230400,8
123,230400,234000,8
123,234000,237600,8
123,237600,241200,9
123,241200,244800,8
123,244800,248400,8
123,248400,252000,8
123,252000,255600,9
123,255600,259200,8
123,259200,262800,9
123,262800,266400,8
123,266400,270000,8
123,270000,273600,8
123,273600,277200,10
123,277200,280800,8
123,280800,284400,8
123,284400,288000,8
123,288000,291600,9
123,291600,295200,8
123,295200,298800,8
123,298800,302400,8
123,302400,306000,8
123,306000,309600,8
123,309600,313200,9
123,313200,316800,8
123,316800,320400,8
123,320400,324000,8
123,324000,327600,8
123,327600,331200,8
123,331200,334800,8
123,334800,338400,8
123,338400,342000,8
123,342000,345600,8
123,345600,349200,9
123,349200,352800,8
123,352800,356400,8
123,356400,360000,8
123,360000,363600,9
123,363600,367200,8
123,367200,370800,9
123,370800,374400,8
123,374400,378000,9
123,378000,381600,9
123,381600,385200,7
123,385200,388800,8
123,388800,392400,8
123,392400,396000,8
123,396000,399600,9
123,399600,403200,8
123,403200,406800,8
123,406800,410400,8
123,410400,414000,9
123,414000,417600,8
123,417600,421200,8
123,421200,424800,9
123,424800,428400,8
123,428400,432000,9
123,432000,435600,8
123,435600,439200,9
123,439200,442800,8
123,442800,446400,8
123,446400,450000,8
123,450000,453600,8
123,453600,457200,9
123,457200,460800,8
123,460800,464400,8
123,464400,468000,8
123,468000,471600,8
123,471600,475200,8
123,475200,478800,9
123,478800,482400,8
123,482400,486000,10
123,486000,489600,7
123,489600,493200,7
123,493200,496800,8
123,496800,500400,8
123,500400,504000,8
123,504000,507600,9
123,507600,511200,8
123,511200,514800,8
123,514800,518400,9
123,518400,522000,9
123,522000,525600,9
123,525600,529200,9
123,529200,532800,8
123,532800,536400,8
123,536400,540000,8
123,540000,543600,8
123,543600,547200,8
123,547200,550800,9
123,550800,554400,8
123,554400,558000,9
123,558000,561600,8
123,561600,565200,8
123,565200,568800,9
123,568800,572400,8
123,572400,576000,8
123,576000,579600,9
123,579600,583200,7
123,583200,586800,8
123,586800,590400,9
123,590400,594000,8
123,594000,597600,8
123,597600,601200,9
123,601200,604800,8
123,604800,608400,8
123,608400,612000,8
123,612000,615600,9
123,615600,619200,9
123,619200,622800,8
123,622800,626400,8
123,626400,630000,8
123,630000,633600,8
123,633600,637200,9
123,637200,640800,9
123,640800,644400,9
123,644400,648000,9
102,0,3600,12
102,3600,7200,12
102,7200,10800,12
102,10800,14400,11
102,14400,18000,12
102,18000,21600,12
102,21600,25200,12
102,25200,28800,12
102,28800,32400,12
102,32400,36000,12
102,36000,39600,12
102,39600,43200,12
102,43200,46800,12
102,46800,50400,12
102,50400,54000,12
102,54000,57600,12
102,57600,61200,12
102,61200,64800,12
102,64800,68400,12
102,68400,72000,12
102,72000,75600,11
102,75600,79200,12
102,79200,82800,12
102,82800,86400,12
102,86400,90000,12
102,90000,93600,12
102,93600,97200,12
102,97200,100800,12
102,100800,104400,12
102,104400,108000,12
102,108000,111600,12
102,111600,115200,11
102,115200,118800,11
102,118800,122400,12
102,122400,126000,12
102,126000,129600,12
102,129600,133200,12
102,133200,136800,12
102,136800,140400,12
102,140400,144000,12
102,144000,147600,12
102,147600,151200,12
102,151200,154800,12
102,154800,158400,12
102,158400,162000,12
102,162000,165600,12
102,165600,169200,12
102,169200,172800,12
102,172800,176400,12
102,176400,180000,12
102,180000,183600,12
102,183600,187200,12
102,187200,190800,12
102,190800,194400,11
102,194400,198000,11
102,198000,201600,12
102,201600,205200,12
102,205200,208800,12
102,208800,212400,12
102,212400,216000,12
102,216000,219600,12
102,219600,223200,12
102,223200,226800,11
102,226800,230400,12
102,230400,234000,12
102,234000,237600,12
102,237600,241200,12
102,241200,244800,12
102,244800,248400,12
102,248400,252000,12
102,252000,255600,12
102,255600,259200,12
102,259200,262800,12
102,262800,266400,11
102,266400,270000,11
102,270000,273600,12
102,273600,277200,12
102,277200,280800,12
102,280800,284400,12
102,284400,288000,12
102,288000,291600,12
102,291600,295200,12
102,295200,298800,12
102,298800,302400,12
102,302400,306000,12
102,306000,309600,13
102,309600,313200,12
102,313200,316800,12
102,316800,320400,12
102,320400,324000,12
102,324000,327600,12
102,327600,331200,12
102,331200,334800,12
102,334800,338400,12
102,338400,342000,12
102,342000,345600,11
102,345600,349200,12
102,349200,352800,12
102,352800,356400,12
102,356400,360000,12
102,360000,363600,12
102,363600,367200,12
102,367200,370800,12
102,370800,374400,12
102,374400,378000,12
102,378000,381600,12
102,381600,385200,12
102,385200,388800,12
102,388800,392400,11
102,392400,396000,12
102,396000,399600,12
102,399600,403200,12
102,403200,406800,12
102,406800,410400,12
102,410400,414000,12
102,414000,417600,12
102,417600,421200,12
102,421200,424800,12
102,424800,428400,12
102,428400,432000,11
102,432000,435600,12
102,435600,439200,12
102,439200,442800,12
102,442800,446400,12
102,446400,450000,12
102,450000,453600,12
102,453600,457200,12
102,457200,460800,12
102,460800,464400,12
102,464400,468000,12
102,468000,471600,11
102,471600,475200,11
102,475200,478800,12
102,478800,482400,12
102,482400,486000,12
102,486000,489600,12
102,489600,493200,12
102,493200,496800,12
102,496800,500400,12
102,500400,504000,12
102,504000,507600,12
102,507600,511200,12
102,511200,514800,12
102,514800,518400,12
102,518400,522000,12
102,522000,525600,12
102,525600,529200,12
102,529200,532800,12
102,532800,536400,12
102,536400,540000,11
102,540000,543600,11
102,543600,547200,12
102,547200,550800,12
102,550800,554400,12
102,554400,558000,12
102,558000,561600,12
102,561600,565200,12
102,565200,568800,11
102,568800,572400,11
102,572400,576000,12
102,576000,579600,12
102,579600,583200,12
102,583200,586800,12
102,586800,590400,12
102,590400,594000,12
102,594000,597600,12
102,597600,601200,12
102,601200,604800,12
102,604800,608400,12
102,608400,612000,11
102,612000,615600,12
102,615600,619200,12
102,619200,622800,12
102,622800,626400,12
102,626400,630000,12
102,630000,633600,12
102,633600,637200,12
102,637200,640800,12
102,640800,644400,12
102,644400,648000,12
217,0,3600,12
217,3600,7200,12
217,7200,10800,12
217,10800,14400,12
217,14400,18000,12
217,18000,21600,12
217,21600,25200,12
217,25200,28800,12
217,28800,32400,13
217,32400,36000,12
217,36000,39600,12
217,39600,43200,12
217,43200,46800,12
217,46800,50400,12
217,50400,54000,11
217,54000,57600,11
217,57600,61200,12
217,61200,64800,12
217,64800,68400,12
217,68400,72000,11
217,72000,75600,12
217,75600,79200,12
217,79200,82800,12
217,82800,86400,12
217,86400,90000,12
217,90000,93600,12
217,93600,97200,13
217,97200,100800,12
217,100800,104400,12
217,104400,108000,12
217,108000,111600,11
217,111600,115200,12
217,115200,118800,12
217,118800,122400,12
217,122400,126000,12
217,126000,129600,12
217,129600,133200,12
217,133200,136800,12
217,136800,140400,12
217,140400,144000,12
217,144000,147600,12
217,147600,151200,13
217,151200,154800,12
217,154800,158400,13
217,158400,162000,12
217,162000,165600,13
217,165600,169200,12
217,169200,172800,12
217,172800,176400,12
217,176400,180000,12
217,180000,183600,12
217,183600,187200,12
217,187200,190800,12
217,190800,194400,12
217,194400,198000,12
217,198000,201600,12
217,201600,205200,12
217,205200,208800,12
217,208800,212400,12
217,212400,216000,12
217,216000,219600,12
217,219600,223200,12
217,223200,226800,12
217,226800,230400,11
217,230400,234000,11
217,234000,237600,11
217,237600,241200,11
217,241200,244800,12
217,244800,248400,12
217,248400,252000,12
217,252000,255600,13
217,255600,259200,12
217,259200,262800,12
217,262800,266400,12
217,266400,270000,12
217,270000,273600,12
217,273600,277200,12
217,277200,280800,12
217,280800,284400,12
217,284400,288000,14
217,288000,291600,13
217,291600,295200,13
217,295200,298800,12
217,298800,302400,13
217,302400,306000,10
217,306000,309600,13
217,309600,313200,12
217,313200,316800,12
217,316800,320400,13
217,320400,324000,12
217,324000,327600,13
217,327600,331200,13
217,331200,334800,13
217,334800,338400,14
217,338400,342000,13
217,342000,345600,13
217,345600,349200,13
217,349200,352800,13
217,352800,356400,14
217,356400,360000,14
217,360000,363600,13
217,363600,367200,13
217,367200,370800,14
217,370800,374400,14
217,374400,378000,12
217,378000,381600,13
217,381600,385200,13
217,385200,388800,12
217,388800,392400,13
217,392400,396000,13
217,396000,399600,12
217,399600,403200,11
217,403200,406800,12
217,406800,410400,12
217,410400,414000,12
217,414000,417600,12
217,417600,421200,12
217,421200,424800,11
217,424800,428400,12
217,428400,432000,12
217,432000,435600,12
217,435600,439200,12
217,439200,442800,12
217,442800,446400,11
217,446400,450000,12
217,450000,453600,12
217,453600,457200,12
217,457200,460800,12
217,460800,464400,12
217,464400,468000,12
217,468000,471600,12
217,471600,475200,11
217,475200,478800,11
217,478800,482400,12
217,482400,486000,13
217,486000,489600,14
217,489600,493200,13
217,493200,496800,11
217,496800,500400,11
217,500400,504000,13
217,504000,507600,12
217,507600,511200,12
217,511200,514800,12
217,514800,518400,12
217,518400,522000,11
217,522000,525600,13
217,525600,529200,12
217,529200,532800,12
217,532800,536400,12
217,536400,540000,12
217,540000,543600,12
217,543600,547200,13
217,547200,550800,12
217,550800,554400,12
217,554400,558000,12
217,558000,561600,12
217,561600,565200,12
217,565200,568800,12
217,568800,572400,11
217,572400,576000,11
217,576000,579600,12
217,579600,583200,13
217,583200,586800,12
217,586800,590400,12
217,590400,594000,12
217,594000,597600,12
217,597600,601200,12
217,601200,604800,12
217,604800,608400,12
217,608400,612000,12
217,612000,615600,11
217,615600,619200,12
217,619200,622800,12
217,622800,626400,12
217,626400,630000,12
217,630000,633600,11
217,633600,637200,11
217,637200,640800,12
217,640800,644400,12
217,644400,648000,12
215,0,3600,18
215,3600,7200,18
215,7200,10800,18
215,10800,14400,19
215,14400,18000,19
215,18000,21600,19
215,21600,25200,18
215,25200,28800,18
215,28800,32400,18
215,32400,36000,18
215,36000,39600,18
215,39600,43200,19
215,43200,46800,19
215,46800,50400,19
215,50400,54000,19
215,54000,57600,17
215,57600,61200,19
215,61200,64800,20
215,64800,68400,18
215,68400,72000,19
215,72000,75600,20
215,75600,79200,18
215,79200,82800,19
215,82800,86400,19
215,86400,90000,19
215,90000,93600,19
215,93600,97200,19
215,97200,100800,18
215,100800,104400,19
215,104400,108000,19
215,108000,111600,18
215,111600,115200,19
215,115200,118800,18
215,118800,122400,19
215,122400,126000,19
215,126000,129600,19
215,129600,133200,18
215,133200,136800,19
215,136800,140400,19
215,140400,144000,18
215,144000,147600,19
215,147600,151200,18
215,151200,154800,19
215,154800,158400,18
215,158400,162000,18
215,162000,165600,19
215,165600,169200,18
215,169200,172800,18
215,172800,176400,18
215,176400,180000,19
215,180000,183600,19
215,183600,187200,19
215,187200,190800,18
215,190800,194400,19
215,194400,198000,19
215,198000,201600,18
215,201600,205200,18
215,205200,208800,18
215,208800,212400,19
215,212400,216000,19
215,216000,219600,18
215,219600,223200,18
215,223200,226800,19
215,226800,230400,18
215,230400,234000,19
215,234000,237600,18
215,237600,241200,19
215,241200,244800,18
215,244800,248400,19
215,248400,252000,18
215,252000,255600,18
215,255600,259200,18
215,259200,262800,19
215,262800,266400,18
215,266400,270000,18
215,270000,273600,18
215,273600,277200,19
215,277200,280800,18
215,280800,284400,18
215,284400,288000,18
215,288000,291600,19
215,291600,295200,19
215,295200,298800,18
215,298800,302400,19
215,302400,306000,18
215,306000,309600,18
215,309600,313200,19
215,313200,316800,18
215,316800,320400,19
215,320400,324000,18
215,324000,327600,18
215,327600,331200,18
215,331200,334800,19
215,334800,338400,18
215,338400,342000,19
215,342000,345600,19
215,345600,349200,19
215,349200,352800,19
215,352800,356400,19
215,356400,360000,18
215,360000,363600,19
215,363600,367200,18
215,367200,370800,18
215,370800,374400,19
215,374400,378000,19
215,378000,381600,18
215,381600,385200,18
215,385200,388800,18
215,388800,392400,18
215,392400,396000,18
215,396000,399600,19
215,399600,403200,18
215,403200,406800,18
215,406800,410400,19
215,410400,414000,18
215,414000,417600,19
215,417600,421200,18
215,421200,424800,18
215,424800,428400,18
215,428400,432000,18
215,432000,435600,18
215,435600,439200,18
215,439200,442800,18
215,442800,446400,19
215,446400,450000,18
215,450000,453600,18
215,453600,457200,18
215,457200,460800,18
215,460800,464400,19
215,464400,468000,18
215,468000,471600,18
215,471600,475200,18
215,475200,478800,18
215,478800,482400,19
215,482400,486000,17
215,486000,489600,17
215,489600,493200,18
215,493200,496800,19
215,496800,500400,18
215,500400,504000,19
215,504000,507600,18
215,507600,511200,18
215,511200,514800,18
215,514800,518400,18
215,518400,522000,18
215,522000,525600,18
215,525600,529200,19
215,529200,532800,18
215,532800,536400,19
215,536400,540000,19
215,540000,543600,18
215,543600,547200,18
215,547200,550800,18
215,550800,554400,18
215,554400,558000,19
215,558000,561600,19
215,561600,565200,17
215,565200,568800,18
215,568800,572400,18
215,572400,576000,18
215,576000,579600,19
215,579600,583200,18
215,583200,586800,18
215,586800,590400,19
215,590400,594000,18
215,594000,597600,19
215,597600,601200,18
215,601200,604800,18
215,604800,608400,19
215,608400,612000,18
215,612000,615600,19
215,615600,619200,18
215,619200,622800,19
215,622800,626400,18
215,626400,630000,19
215,630000,633600,18
215,633600,637200,19
215,637200,640800,18
215,640800,644400,19
215,644400,648000,17
200,0,3600,15
200,3600,7200,15
200,7200,10800,13
200,10800,14400,14
200,14400,18000,14
200,18000,21600,16
200,21600,25200,14
200,25200,28800,14
200,28800,32400,14
200,32400,36000,13
200,36000,39600,14
200,39600,43200,13
200,43200,46800,13
200,46800,50400,13
200,50400,54000,13
200,54000,57600,13
200,57600,61200,14
200,61200,64800,14
200,64800,68400,14
200,68400,72000,14
200,72000,75600,15
200,75600,79200,14
200,79200,82800,15
200,82800,86400,14
200,86400,90000,15
200,90000,93600,16
200,93600,97200,15
200,97200,100800,16
200,100800,104400,16
200,104400,108000,16
200,108000,111600,16
200,111600,115200,19
200,115200,118800,17
200,118800,122400,16
200,122400,126000,16
200,126000,129600,16
200,129600,133200,16
200,133200,136800,15
200,136800,140400,15
200,140400,144000,15
200,144000,147600,13
200,147600,151200,15
200,151200,154800,13
200,154800,158400,14
200,158400,162000,14
200,162000,165600,15
200,165600,169200,15
200,169200,172800,13
200,172800,176400,12
200,176400,180000,15
200,180000,183600,14
200,183600,187200,14
200,187200,190800,13
200,190800,194400,13
200,194400,198000,13
200,198000,201600,13
200,201600,205200,14
200,205200,208800,14
200,208800,212400,15
200,212400,216000,15
200,216000,219600,15
200,219600,223200,16
200,223200,226800,15
200,226800,230400,14
200,230400,234000,15
200,234000,237600,15
200,237600,241200,15
200,241200,244800,15
200,244800,248400,15
200,248400,252000,15
200,252000,255600,15
200,255600,259200,15
200,259200,262800,14
200,262800,266400,14
200,266400,270000,14
200,270000,273600,14
200,273600,277200,15
200,277200,280800,14
200,280800,284400,14
200,284400,288000,14
200,288000,291600,14
200,291600,295200,15
200,295200,298800,15
200,298800,302400,16
200,302400,306000,16
200,306000,309600,16
200,309600,313200,16
200,313200,316800,16
200,316800,320400,16
200,320400,324000,17
200,324000,327600,15
200,327600,331200,15
200,331200,334800,15
200,334800,338400,15
200,338400,342000,15
200,342000,345600,16
200,345600,349200,14
200,349200,352800,15
200,352800,356400,15
200,356400,360000,14
200,360000,363600,15
200,363600,367200,15
200,367200,370800,14
200,370800,374400,14
200,374400,378000,14
200,378000,381600,12
200,381600,385200,13
200,385200,388800,14
200,388800,392400,12
200,392400,396000,13
200,396000,399600,14
200,399600,403200,13
200,403200,406800,14
200,406800,410400,14
200,410400,414000,15
200,414000,417600,14
200,417600,421200,13
200,421200,424800,13
200,424800,428400,14
200,428400,432000,14
200,432000,435600,14
200,435600,439200,15
200,439200,442800,14
200,442800,446400,14
200,446400,450000,15
200,450000,453600,15
200,453600,457200,15
200,457200,460800,14
200,460800,464400,14
200,464400,468000,14
200,468000,471600,14
200,471600,475200,15
200,475200,478800,14
200,478800,482400,13
200,482400,486000,14
200,486000,489600,14
200,489600,493200,14
200,493200,496800,15
200,496800,500400,14
200,500400,504000,14
200,504000,507600,14
200,507600,511200,14
200,511200,514800,15
200,514800,518400,15
200,518400,522000,14
200,522000,525600,14
200,525600,529200,15
200,529200,532800,15
200,532800,536400,15
200,536400,540000,14
200,540000,543600,14
200,543600,547200,13
200,547200,550800,14
200,550800,554400,14
200,554400,558000,13
200,558000,561600,12
200,561600,565200,12
200,565200,568800,13
200,568800,572400,14
200,572400,576000,13
200,576000,579600,13
200,579600,583200,13
200,583200,586800,12
200,586800,590400,13
200,590400,594000,12
200,594000,597600,13
200,597600,601200,13
200,601200,604800,12
200,604800,608400,12
200,608400,612000,12
200,612000,615600,14
200,615600,619200,13
200,619200,622800,14
200,622800,626400,12
200,626400,630000,14
200,630000,633600,14
200,633600,637200,13
200,637200,640800,12
200,640800,644400,13
200,644400,648000,13
223,0,3600,13
223,3600,7200,14
223,7200,10800,13
223,10800,14400,13
223,14400,18000,13
223,18000,21600,13
223,21600,25200,13
223,25200,28800,13
223,28800,32400,13
223,32400,36000,13
223,36000,39600,13
223,39600,43200,14
223,43200,46800,13
223,46800,50400,13
223,50400,54000,14
223,54000,57600,13
223,57600,61200,13
223,61200,64800,13
223,64800,68400,14
223,68400,72000,13
223,72000,75600,14
223,75600,79200,13
223,79200,82800,13
223,82800,86400,13
223,86400,90000,13
223,90000,93600,14
223,93600,97200,14
223,97200,100800,13
223,100800,104400,13
223,104400,108000,13
223,108000,111600,14
223,111600,115200,14
223,115200,118800,13
223,118800,122400,13
223,122400,126000,14
223,126000,129600,13
223,129600,133200,14
223,133200,136800,13
223,136800,140400,13
223,140400,144000,14
223,144000,147600,14
223,147600,151200,14
223,151200,154800,14
223,154800,158400,14
223,158400,162000,14
223,162000,165600,14
223,165600,169200,15
223,169200,172800,14
223,172800,176400,14
223,176400,180000,14
223,180000,183600,13
223,183600,187200,14
223,187200,190800,14
223,190800,194400,14
223,194400,198000,14
223,198000,201600,15
223,201600,205200,15
223,205200,208800,15
223,208800,212400,16
223,212400,216000,18
223,216000,219600,18
223,219600,223200,18
223,223200,226800,17
223,226800,230400,14
223,230400,234000,15
223,234000,237600,15
223,237600,241200,14
223,241200,244800,14
223,244800,248400,15
223,248400,252000,14
223,252000,255600,14
223,255600,259200,14
223,259200,262800,14
223,262800,266400,14
223,266400,270000,15
223,270000,273600,14
223,273600,277200,15
223,277200,280800,15
223,280800,284400,14
223,284400,288000,14
223,288000,291600,14
223,291600,295200,14
223,295200,298800,14
223,298800,302400,14
223,302400,306000,14
223,306000,309600,14
223,309600,313200,14
223,313200,316800,14
223,316800,320400,15
223,320400,324000,14
223,324000,327600,15
223,327600,331200,14
223,331200,334800,15
223,334800,338400,14
223,338400,342000,14
223,342000,345600,14
223,345600,349200,14
223,349200,352800,13
223,352800,356400,15
223,356400,360000,14
223,360000,363600,14
223,363600,367200,13
223,367200,370800,14
223,370800,374400,14
223,374400,378000,16
223,378000,381600,17
223,381600,385200,18
223,385200,388800,16
223,388800,392400,13
223,392400,396000,14
223,396000,399600,14
223,399600,403200,14
223,403200,406800,14
223,406800,410400,14
223,410400,414000,14
223,414000,417600,14
223,417600,421200,14
223,421200,424800,14
223,424800,428400,14
223,428400,432000,15
223,432000,435600,14
223,435600,439200,14
223,439200,442800,14
223,442800,446400,14
223,446400,450000,14
223,450000,453600,14
223,453600,457200,14
223,457200,460800,15
223,460800,464400,14
223,464400,468000,15
223,468000,471600,14
223,471600,475200,14
223,475200,478800,14
223,478800,482400,14
223,482400,486000,14
223,486000,489600,14
223,489600,493200,14
223,493200,496800,14
223,496800,500400,14
223,500400,504000,14
223,504000,507600,14
223,507600,511200,14
223,511200,514800,14
223,514800,518400,14
223,518400,522000,14
223,522000,525600,14
223,525600,529200,14
223,529200,532800,14
223,532800,536400,13
223,536400,540000,13
223,540000,543600,14
223,543600,547200,14
223,547200,550800,15
223,550800,554400,12
223,554400,558000,14
223,558000,561600,14
223,561600,565200,15
223,565200,568800,14
223,568800,572400,14
223,572400,576000,14
223,576000,579600,13
223,579600,583200,14
223,583200,586800,15
223,586800,590400,14
223,590400,594000,14
223,594000,597600,14
223,597600,601200,14
223,601200,604800,14
223,604800,608400,14
223,608400,612000,14
223,612000,615600,14
223,615600,619200,13
223,619200,622800,14
223,622800,626400,14
223,626400,630000,15
223,630000,633600,14
223,633600,637200,13
223,637200,640800,14
223,640800,644400,14
223,644400,648000,14
111,0,3600,12
111,3600,7200,11
111,7200,10800,11
111,10800,14400,11
111,14400,18000,12
111,18000,21600,11
111,21600,25200,11
111,25200,28800,11
111,28800,32400,11
111,32400,36000,11
111,36000,39600,11
111,39600,43200,11
111,43200,46800,11
111,46800,50400,12
111,50400,54000,11
111,54000,57600,12
111,57600,61200,11
111,61200,64800,11
111,64800,68400,12
111,68400,72000,12
111,72000,75600,11
111,75600,79200,11
111,79200,82800,12
111,82800,86400,11
111,86400,90000,11
111,90000,93600,12
111,93600,97200,11
111,97200,100800,11
111,100800,104400,12
111,104400,108000,11
111,108000,111600,12
111,111600,115200,11
111,115200,118800,11
111,118800,122400,12
111,122400,126000,11
111,126000,129600,11
111,129600,133200,11
111,133200,136800,11
111,136800,140400,12
111,140400,144000,11
111,144000,147600,12
111,147600,151200,11
111,151200,154800,11
111,154800,158400,11
111,158400,162000,12
111,162000,165600,11
111,165600,169200,12
111,169200,172800,11
111,172800,176400,11
111,176400,180000,12
111,180000,183600,11
111,183600,187200,11
